video,frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
Assault018_x264.mp4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,17,0.0,0.0,0.0026114920619875193,0.0,0.0,0.002432029927149415,0.0,0.0,0.0013528461568057537,0.0,0.0,0.14518029987812042,0.0,0.0,0.043434906750917435,161.5225830078125,48.35196304321289,0.6204977631568909,0.0,0.0,0.4983808100223541,154.99000549316406,53.65093994140625,0.7343403697013855,196.4144287109375,58.816314697265625,0.5774863362312317,155.61541748046875,59.61314392089844,0.5716813802719116,0.0,0.0,0.4344821572303772,160.17041015625,77.43431091308594,0.9754666090011597,171.35035705566406,77.78561401367188,0.9681577682495117,158.53826904296875,102.88471221923828,0.973957359790802,165.00164794921875,103.21015930175781,0.9639810919761658,165.22283935546875,125.92579650878906,0.9528176784515381,164.89605712890625,125.97293090820312,0.9393751621246338
Assault018_x264.mp4,18,0.0,0.0,0.002445145742967725,0.0,0.0,0.0022442417684942484,0.0,0.0,0.0013147665886208415,0.0,0.0,0.14473743736743927,0.0,0.0,0.047588907182216644,161.00701904296875,48.49185562133789,0.6193040013313293,181.87501525878906,50.57421875,0.5179729461669922,152.82334899902344,53.61705017089844,0.7239850759506226,196.5156707763672,58.843482971191406,0.5970616936683655,152.64691162109375,59.710426330566406,0.5553654432296753,0.0,0.0,0.4435383379459381,160.2724151611328,77.33203125,0.9757007956504822,171.708984375,77.72865295410156,0.9698594212532043,158.59268188476562,102.8702392578125,0.9738803505897522,165.2884521484375,103.23469543457031,0.9654315710067749,165.19749450683594,125.95533752441406,0.9528170228004456,164.89157104492188,126.03524780273438,0.9413185119628906
Assault018_x264.mp4,19,0.0,0.0,0.0022104165982455015,0.0,0.0,0.0020051856990903616,0.0,0.0,0.001259639742784202,0.0,0.0,0.14287340641021729,0.0,0.0,0.05252188444137573,161.06224060058594,48.44700241088867,0.6119800806045532,182.25039672851562,50.82992935180664,0.5359295010566711,150.47592163085938,52.79267120361328,0.7058753967285156,196.69146728515625,58.777313232421875,0.6145285964012146,148.9650115966797,58.82965087890625,0.5311801433563232,0.0,0.0,0.45058926939964294,160.7063446044922,76.72039031982422,0.9769672155380249,172.2068328857422,77.2572021484375,0.9729439616203308,158.97119140625,102.66883850097656,0.9761751890182495,165.9744873046875,103.15371704101562,0.9700390696525574,165.16273498535156,125.71298217773438,0.9581418037414551,164.97723388671875,125.92018127441406,0.9498336911201477
Assault018_x264.mp4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,24,0.0,0.0,0.08097365498542786,0.0,0.0,0.08125042915344238,0.0,0.0,0.03339134901762009,0.0,0.0,0.20039832592010498,0.0,0.0,0.044830530881881714,161.30825805664062,75.17759704589844,0.6758415699005127,0.0,0.0,0.44898107647895813,168.74148559570312,85.0184326171875,0.7445633411407471,0.0,0.0,0.37649309635162354,169.6510009765625,94.42025756835938,0.682794988155365,0.0,0.0,0.4013904333114624,165.35813903808594,96.51940155029297,0.9211276173591614,163.42640686035156,96.4656753540039,0.875296413898468,166.68421936035156,116.93363952636719,0.9284698367118835,165.17391967773438,116.81550598144531,0.879544198513031,172.57176208496094,136.39669799804688,0.9133104681968689,171.1725616455078,135.57107543945312,0.8723019957542419
Assault018_x264.mp4,25,0.0,0.0,0.15736359357833862,0.0,0.0,0.17220532894134521,0.0,0.0,0.06655777990818024,0.0,0.0,0.38872724771499634,0.0,0.0,0.0678851380944252,163.45191955566406,79.36654663085938,0.889805257320404,160.69801330566406,79.22862243652344,0.7868421077728271,167.1970672607422,89.95146942138672,0.8067904114723206,0.0,0.0,0.4847885072231293,165.47048950195312,98.49308013916016,0.7040305733680725,0.0,0.0,0.4319820702075958,165.05020141601562,101.6917724609375,0.9778891801834106,163.87197875976562,101.52476501464844,0.9679761528968811,166.64102172851562,119.35491943359375,0.9765939712524414,165.84152221679688,119.32736206054688,0.9645053744316101,171.99700927734375,136.0828857421875,0.9662866592407227,170.62997436523438,135.5291290283203,0.9534167647361755
Assault018_x264.mp4,26,0.0,0.0,0.15445111691951752,0.0,0.0,0.1689760535955429,0.0,0.0,0.0653262510895729,0.0,0.0,0.39708077907562256,0.0,0.0,0.07070257514715195,163.18084716796875,79.40739440917969,0.8953776359558105,161.0560302734375,79.22803497314453,0.7964341640472412,166.6895751953125,89.94470977783203,0.810802161693573,0.0,0.0,0.49120423197746277,165.0085906982422,98.44926452636719,0.704991340637207,0.0,0.0,0.4331752359867096,164.90719604492188,101.65669250488281,0.9789386987686157,164.07656860351562,101.47571563720703,0.9694748520851135,166.54945373535156,119.26045227050781,0.9773730039596558,165.9982147216797,119.22409057617188,0.9656715393066406,171.95068359375,135.95513916015625,0.9672653675079346,170.74649047851562,135.3968505859375,0.9547610878944397
Assault018_x264.mp4,27,0.0,0.0,0.08719928562641144,0.0,0.0,0.08478605002164841,0.0,0.0,0.03709835559129715,0.0,0.0,0.20386354625225067,0.0,0.0,0.05060684308409691,163.37701416015625,79.82096862792969,0.6922505497932434,0.0,0.0,0.4626207649707794,173.35003662109375,87.80791473388672,0.7440069317817688,0.0,0.0,0.37571442127227783,176.3392333984375,94.17742156982422,0.6836864948272705,0.0,0.0,0.4006291925907135,167.0242462158203,99.18093872070312,0.9212923049926758,165.00131225585938,99.19595336914062,0.8746077418327332,168.71682739257812,117.130615234375,0.9291462898254395,167.99554443359375,117.08265686035156,0.881583034992218,172.9069366455078,135.6029052734375,0.9176626205444336,173.36549377441406,134.8708038330078,0.8793254494667053
Assault018_x264.mp4,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,29,0.0,0.0,0.1094449982047081,0.0,0.0,0.10559874773025513,0.0,0.0,0.046019237488508224,0.0,0.0,0.22254841029644012,0.0,0.0,0.05464988201856613,164.13717651367188,80.63162231445312,0.736288845539093,159.049560546875,80.53853607177734,0.5090557336807251,174.50399780273438,88.822021484375,0.7793187499046326,0.0,0.0,0.4070531725883484,177.11538696289062,95.15547180175781,0.7219685316085815,0.0,0.0,0.4330095946788788,167.23904418945312,100.36082458496094,0.930248498916626,164.42503356933594,100.437744140625,0.8864081501960754,169.010986328125,117.57579040527344,0.9325469136238098,167.7684783935547,117.60308837890625,0.8850645422935486,172.9217987060547,135.55618286132812,0.9178280830383301,173.2388153076172,134.96450805664062,0.8782014846801758
Assault018_x264.mp4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assault018_x264.mp4,44,0.0,0.0,0.022232335060834885,0.0,0.0,0.008841590955853462,0.0,0.0,0.019284840673208237,0.0,0.0,0.2324679046869278,171.36477661132812,68.70329284667969,0.5295279622077942,153.9856719970703,80.1024169921875,0.9179812073707581,176.18878173828125,78.94731140136719,0.9458038806915283,147.39462280273438,95.41473388671875,0.7337093353271484,186.4036407470703,90.38563537597656,0.8518334627151489,0.0,0.0,0.4941491484642029,188.31748962402344,93.43771362304688,0.6140055060386658,160.80311584472656,111.38145446777344,0.9869282841682434,176.04986572265625,111.21333312988281,0.9896155595779419,158.70962524414062,133.1618194580078,0.9744777083396912,177.78836059570312,132.87298583984375,0.9780561923980713,160.8397674560547,153.41493225097656,0.9513079524040222,182.3009490966797,153.39599609375,0.9554476737976074
Assault018_x264.mp4,45,0.0,0.0,0.0223916694521904,0.0,0.0,0.008903385140001774,0.0,0.0,0.019508641213178635,0.0,0.0,0.2262476533651352,171.55111694335938,68.8045654296875,0.5211330652236938,154.5027313232422,80.09501647949219,0.914341926574707,176.35667419433594,78.93391418457031,0.9434736371040344,148.1064910888672,95.519775390625,0.7251182198524475,186.71429443359375,90.30674743652344,0.8479679822921753,0.0,0.0,0.4871048033237457,188.6448516845703,93.56199645996094,0.6099980473518372,161.29991149902344,111.17609405517578,0.9866424798965454,176.23321533203125,111.0024185180664,0.9893900752067566,159.3944854736328,133.2544708251953,0.9746825098991394,177.76043701171875,132.955078125,0.9783023595809937,161.599609375,153.5653533935547,0.9521589279174805,181.98583984375,153.5249786376953,0.9563186168670654
Assault018_x264.mp4,46,0.0,0.0,0.025698283687233925,0.0,0.0,0.01178982574492693,0.0,0.0,0.01730329729616642,0.0,0.0,0.2513824701309204,0.0,0.0,0.41290736198425293,157.36642456054688,80.22543334960938,0.8975525498390198,179.00144958496094,78.92878723144531,0.9246997237205505,151.91387939453125,95.27383422851562,0.6910597681999207,189.01571655273438,90.61801147460938,0.8037497401237488,0.0,0.0,0.4641924798488617,190.95730590820312,95.40105438232422,0.571230947971344,163.81787109375,111.45294189453125,0.9823318123817444,178.89248657226562,110.97456359863281,0.9861463904380798,158.6199493408203,133.5650634765625,0.9701705574989319,179.17611694335938,133.0444793701172,0.9752453565597534,159.6002655029297,154.77732849121094,0.9479981660842896,183.55126953125,154.343017578125,0.9543832540512085
